Run,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250
11,4.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,6.0,6.0,11.0,12.0,16.0,18.0,20.0,23.0,29.0,33.0,34.0,41.0,48.0,53.0,58.0,63.0,67.0,73.0,79.0,81.0,82.0,85.0,86.0,87.0,91.0,93.0,97.0,97.0,98.0,103.0,105.0,106.0,106.0,107.0,109.0,114.0,119.0,119.0,119.0,122.0,122.0,124.0,126.0,128.0,132.0,132.0,133.0,133.0,135.0,138.0,141.0,142.0,145.0,147.0,149.0,150.0,152.0,153.0,154.0,155.0,155.0,155.0,156.0,157.0,159.0,160.0,161.0,164.0,167.0,170.0,170.0,172.0,173.0,175.0,177.0,179.0,182.0,185.0,188.0,190.0,191.0,191.0,196.0,200.0,204.0,208.0,208.0,210.0,210.0,217.0,218.0,219.0,219.0,219.0,222.0,224.0,228.0,231.0,231.0,234.0,234.0,236.0,243.0,245.0,248.0,252.0,252.0,254.0,259.0,264.0,269.0,269.0,271.0,275.0,276.0,279.0,281.0,284.0,284.0,286.0,288.0,292.0,293.0,295.0,298.0,299.0,303.0,303.0,307.0,310.0,310.0,315.0,317.0,317.0,320.0,324.0,324.0,326.0,326.0,326.0,330.0,330.0,334.0,339.0,339.0,339.0,339.0,339.0,342.0,344.0,347.0,349.0,350.0,351.0,351.0,355.0,356.0,359.0,359.0,360.0,363.0,365.0,365.0,371.0,372.0,376.0,376.0,383.0,385.0,388.0,388.0,395.0,397.0,403.0,411.0,413.0,413.0,415.0,415.0,418.0,418.0,427.0,430.0,435.0,444.0,449.0,450.0,452.0,453.0,455.0,455.0,459.0,464.0,465.0,466.0,469.0,472.0,472.0,474.0,475.0
12,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
13,1.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
14,4.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,7.0,7.0,7.0,8.0,8.0,10.0,11.0,11.0,13.0,16.0,24.0,31.0,39.0,48.0,53.0,60.0,75.0,82.0,95.0,107.0,123.0,148.0,171.0,192.0,225.0,257.0,300.0,338.0,374.0,419.0,479.0,547.0,633.0,733.0,852.0,1000.0,1169.0,1372.0,1608.0,1897.0,2186.0,2486.0,2801.0,3108.0,3389.0,3682.0,3971.0,4220.0,4457.0,4668.0,4860.0,5059.0,5234.0,5436.0,5619.0,5798.0,5956.0,6112.0,6261.0,6402.0,6545.0,6699.0,6813.0,6943.0,7085.0,7208.0,7321.0,7450.0,7550.0,7657.0,7770.0,7855.0,7961.0,8048.0,8134.0,8229.0,8312.0,8389.0,8474.0,8553.0,8635.0,8712.0,8795.0,8866.0,8929.0,9007.0,9089.0,9136.0,9200.0,9273.0,9316.0,9363.0,9425.0,9463.0,9512.0,9542.0,9597.0,9648.0,9693.0,9732.0,9775.0,9805.0,9850.0,9895.0,9922.0,9956.0,9989.0,10017.0,10048.0,10079.0,10102.0,10126.0,10162.0,10194.0,10216.0,10244.0,10267.0,10288.0,10311.0,10326.0,10345.0,10363.0,10383.0,10403.0,10421.0,10433.0,10450.0,10465.0,10488.0,10503.0,10521.0,10532.0,10543.0,10562.0,10570.0,10587.0,10600.0,10617.0,10629.0,10640.0,10653.0,10664.0,10673.0,10680.0,10691.0,10702.0,10707.0,10714.0,10722.0,10732.0,10739.0,10747.0,10755.0,10760.0,10765.0,10777.0,10784.0,10787.0,10795.0,10801.0,10811.0,10815.0,10823.0,10830.0,10835.0,10840.0,10845.0,10850.0,10853.0,10855.0,10861.0,10864.0,10869.0,10872.0,10874.0,10880.0,10883.0,10886.0,10890.0,10894.0,10900.0,10902.0,10903.0,10908.0,10910.0,10911.0,10917.0,10920.0,10923.0,10926.0,10927.0,10928.0,10930.0,10930.0,10931.0
16,2.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1.0,3.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,16.0,26.0,39.0,56.0,94.0,137.0,203.0,256.0,330.0,412.0,506.0,630.0,758.0,918.0,1110.0,1329.0,1611.0,1895.0,2227.0,2587.0,2891.0,3219.0,3499.0,3756.0,4032.0,4257.0,4461.0,4671.0,4855.0,5042.0,5222.0,5414.0,5571.0,5729.0,5884.0,6047.0,6191.0,6354.0,6504.0,6625.0,6786.0,6913.0,7031.0,7150.0,7271.0,7383.0,7490.0,7618.0,7738.0,7826.0,7922.0,8007.0,8110.0,8197.0,8289.0,8389.0,8458.0,8539.0,8615.0,8687.0,8756.0,8825.0,8887.0,8951.0,9031.0,9076.0,9132.0,9204.0,9257.0,9304.0,9368.0,9419.0,9479.0,9526.0,9566.0,9621.0,9666.0,9702.0,9743.0,9788.0,9819.0,9859.0,9896.0,9924.0,9951.0,9975.0,10013.0,10041.0,10070.0,10101.0,10129.0,10161.0,10183.0,10214.0,10237.0,10255.0,10275.0,10296.0,10318.0,10331.0,10355.0,10375.0,10393.0,10408.0,10432.0,10441.0,10460.0,10481.0,10495.0,10508.0,10524.0,10539.0,10553.0,10564.0,10580.0,10593.0,10607.0,10616.0,10622.0,10632.0,10647.0,10660.0,10668.0,10676.0,10689.0,10700.0,10711.0,10723.0,10733.0,10741.0,10748.0,10753.0,10764.0,10771.0,10780.0,10786.0,10792.0,10799.0,10805.0,10812.0,10817.0,10821.0,10828.0,10836.0,10842.0,10847.0,10853.0,10860.0,10866.0,10869.0,10871.0,10875.0,10876.0,10880.0,10881.0,10884.0,10887.0,10891.0,10892.0,10896.0,10899.0,10902.0,10908.0,10908.0,10911.0,10917.0,10920.0,10920.0,10923.0,10925.0,10928.0,10933.0,10935.0,10936.0,10940.0,10940.0,10940.0,10943.0,10943.0,10943.0,10947.0,10951.0,10952.0,10955.0,10956.0,10961.0,10961.0,10963.0,10967.0,10968.0,10969.0,10970.0,10972.0,10972.0,10972.0,10972.0,10974.0,10974.0,10975.0,10976.0,10977.0,10977.0,10979.0,10979.0,10981.0,10983.0,10983.0,10983.0,10983.0,10984.0,10984.0,10985.0,10986.0,10986.0,10988.0,10988.0,10989.0,10989.0,10989.0,10990.0,10990.0,10991.0,10992.0,10993.0,10993.0,10993.0,10993.0
19,4.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,9.0,16.0,27.0,36.0,60.0,80.0,110.0,136.0,165.0,214.0,271.0,322.0,367.0,422.0,506.0,621.0,755.0,887.0,1096.0,1288.0,1544.0,1779.0,2008.0,2262.0,2500.0,2751.0,2989.0,3224.0,3466.0,3710.0,3938.0,4145.0,4383.0,4611.0,4800.0,5005.0,5206.0,5429.0,5609.0,5784.0,5975.0,6137.0,6324.0,6451.0,6611.0,6799.0,6937.0,7085.0,7208.0,7361.0,7491.0,7606.0,7725.0,7846.0,7946.0,8037.0,8154.0,8256.0,8353.0,8459.0,8552.0,8634.0,8725.0,8802.0,8875.0,8947.0,9020.0,9095.0,9169.0,9228.0,9298.0,9367.0,9448.0,9502.0,9561.0,9619.0,9665.0,9721.0,9776.0,9815.0,9857.0,9907.0,9949.0,9990.0,10033.0,10060.0,10099.0,10126.0,10167.0,10197.0,10226.0,10258.0,10287.0,10317.0,10345.0,10374.0,10395.0,10420.0,10447.0,10463.0,10483.0,10510.0,10529.0,10546.0,10561.0,10585.0,10602.0,10619.0,10634.0,10645.0,10658.0,10679.0,10692.0,10711.0,10724.0,10732.0,10741.0,10753.0,10767.0,10774.0,10785.0,10795.0,10804.0,10810.0,10815.0,10819.0,10824.0,10827.0,10833.0,10840.0,10848.0,10855.0,10859.0,10866.0,10868.0,10873.0,10881.0,10882.0,10888.0,10893.0,10897.0,10903.0,10905.0,10911.0,10917.0,10918.0,10920.0,10921.0,10922.0,10924.0,10927.0,10930.0,10930.0,10931.0,10935.0,10937.0,10940.0,10942.0,10943.0,10944.0,10945.0,10947.0,10952.0,10954.0,10955.0,10958.0,10959.0,10962.0,10965.0,10965.0,10966.0,10967.0,10967.0,10968.0,10969.0,10970.0,10973.0,10974.0,10976.0,10977.0,10977.0,10978.0,10978.0,10978.0,10978.0,10978.0,10978.0,10978.0,10979.0,10981.0,10981.0,10982.0,10982.0,10983.0,10984.0,10985.0,10986.0,10987.0,10988.0,10988.0,10988.0,10988.0,10988.0,10988.0,10988.0,10988.0,10989.0,10989.0,10991.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10990.0,10991.0,10990.0,10991.0,10991.0,10991.0,10991.0,10991.0
20,1.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,2.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,7.0,8.0,9.0,14.0,20.0,28.0,34.0,42.0,49.0,55.0,66.0,80.0,101.0,115.0,136.0,158.0,176.0,198.0,220.0,243.0,268.0,295.0,325.0,362.0,405.0,430.0,462.0,496.0,535.0,569.0,603.0,647.0,694.0,731.0,773.0,820.0,875.0,925.0,980.0,1035.0,1089.0,1130.0,1192.0,1241.0,1290.0,1338.0,1406.0,1471.0,1524.0,1600.0,1672.0,1737.0,1804.0,1863.0,1945.0,2014.0,2067.0,2122.0,2183.0,2244.0,2312.0,2383.0,2440.0,2500.0,2563.0,2618.0,2667.0,2733.0,2788.0,2852.0,2908.0,2957.0,3001.0,3051.0,3104.0,3148.0,3200.0,3247.0,3297.0,3338.0,3386.0,3429.0,3473.0,3517.0,3571.0,3601.0,3633.0,3663.0,3694.0,3737.0,3768.0,3805.0,3843.0,3886.0,3916.0,3958.0,3994.0,4022.0,4054.0,4086.0,4111.0,4145.0,4181.0,4215.0,4243.0,4281.0,4310.0,4338.0,4368.0,4402.0,4436.0
